[💭일반],바미니 같은거 이제 없냐?,ㅇㅇ,"
바미니도 단종시켰던데코브라 무선은 별로곸ㅋㅋ
","/mgallery/board/view/?id=mouse&no=655007&search_head=0&page=2
"
[💭일반],vaxee는 장패드 안만들어?,ㅇㅇ,"
십덕장패드 하나없나
","/mgallery/board/view/?id=mouse&no=655006&search_head=0&page=3
"
[💭일반],아컨시리즈 확실하게 하자,ㅇㅇ,"
어떤 사람은 아컨2나 아컨플 단색이, 아컨2 사쿠라나 아컨플 웨이브보다 더 슬라하다는 사람이 있고, 아닌데? 반대인데?  라고 하는 사람들이 있더라고?  여기서 확실하게 정하자  나 아컨2 블랙, 아컨웨 갖고있는데, 뭘 사야할지 모르겠다  - dc official App
","/mgallery/board/view/?id=mouse&no=655005&search_head=0&page=3
"
[💭일반],롤용 마우스 추천좀 해줘잉,ㅇㅇ,"
데스에더처럼 조온나 큰 마우스 아닌이상 앵간한건 다 적응해서 크기는 상관없고 클릭압낮고 클릭음적고 무게 60-80사이 논비대칭지유선은 클릭압이 허벌인데 클릭음이 은근 시끄럽고지프로무선 옛날버전이 제일 만족스러웠는데 덥클나서 친구 줘버렸고지슈라 쓰는데 최신버전은 너무 별로고 옛날거 찾아서 나름 그대로 만족중이긴한데 더 좋은게 있을까 싶어서 물어봄클릭압 허벌에 클릭음 정숙하기만 하면 괜찮을텐데 그런 마우스가 있을까 롤하는 형들 도와주셈
","/mgallery/board/view/?id=mouse&no=655004&search_head=0&page=3
"
[💭일반],지슈라1 강점기가 아직 끝나지 않은 것 같다,ㅇㅇ,"
반박시 내말이 맞음
","/mgallery/board/view/?id=mouse&no=655003&search_head=0&page=3
"
[💭일반],144모니터에 마우스 4k 어떰?,ㅇㅇ,"
144모니터에 마우스 4k로 써도 상관없죵?
","/mgallery/board/view/?id=mouse&no=655002&search_head=0&page=3
"
[💭일반],쉘 정리표 누가 업뎃 좀 해주라,ㅇㅇ,"
https://docs.google.com/spreadsheets/u/0/d/1o-ftr8vD6KAfTiFfD54JbwB3hXAlsNTKuC4C__HiaUM/htmlview#gid=0 마우스 쉘 정리표 링크용 - Google Drive마우스 쉘 정리표 링크용 - Google Drivedocs.google.com전에 념글 올라왔던 건데 이후로 업뎃이 안 됨
","/mgallery/board/view/?id=mouse&no=655001&search_head=0&page=3
"
[💭일반],롤도 4k 지원함?,ㅇㅇ,"
이번에 4k 마우스 샀는데 롤에서도 4k 지원하지?
","/mgallery/board/view/?id=mouse&no=655000&search_head=0&page=3
"
[💭일반],라이벌310이랑 비슷하거나 옆으로 큰 마우스 추천좀,ㅇㅇ,"
요즘 유행하는 잠자리나 비누는 딱 봐도 너무 작아 옆이 좀 넓거나 빵댕이가커서 새끼손가락좀 패드에 안닿고 싶어서 Xm2we살려고 하는데 어때요?데스에더 펄사 조위는 빼고 추천 해주라 라이벌 310빵댕이가 좋았어 비대칭 대칭 상관없어요
","/mgallery/board/view/?id=mouse&no=654999&search_head=0&page=3
"
[💭일반],추천받아요 집 fk1+- 사무실 ???,ㅇㅇ,"
모델링하는 직업이라 마우스쓸일이 많아서아우스버튼에 다른키 입력을 좀 하긴해야하는데조위는그게안되니 원..혹시 추천해줄만한 마우스 있을까 형들?
","/mgallery/board/view/?id=mouse&no=654998&search_head=0&page=3
"
[💭일반],파마무 배송조회 어케함?,ㅇㅇ,"
ㅈㄱㄴ
","/mgallery/board/view/?id=mouse&no=654997&search_head=0&page=3
"
[💭일반],비누  500짜리 3.8이면 ㄱㅊ??,ㅇㅇ,"
한번 먹어볼만해??  - dc official App
","/mgallery/board/view/?id=mouse&no=654996&search_head=0&page=3
"
[💭일반],파이널 마우스 다 좋은데,리리아,"
야이 새끼들아 qc가 나아졌다니 뭐 어쩌고 저째??
","/mgallery/board/view/?id=mouse&no=654995&search_head=0&page=3
"
[💭일반],x2v2 프리트래블 무조건임?,ㅇㅇ,"
좀 아쉽네 
","/mgallery/board/view/?id=mouse&no=654994&search_head=0&page=3
"
[💭일반],"카스용으로 인옵, 익스이 국민템 이엇던거 의아함. TXT",마인츠05,"
내가 기억하는데 저 마우스들 가로로 똑바로 안그어졋음가로로 움직이면 대각선으로 움직임글고 천천히 가로로 움직이면 위아래로 물결쳐짐저딴것들이 카스용으로 플겜머들도 죄다 쓰고아마추어들도 죄다 쓰는국민 마우스급이엇던거 존나 의아함심지어 그 기간도 존나 길고 말이야
","/mgallery/board/view/?id=mouse&no=654993&search_head=0&page=3
"
[💭일반],Ec3cw잘쓰고있는데,ㅇㅇ,"
크기비슷한 맛도리마우스없는가 펄v2미니는써봄 
","/mgallery/board/view/?id=mouse&no=654992&search_head=0&page=3
"
[💭일반],페브삼 아쉬운 점,피재,"
정작 사용할 땐 간지 나는 귀신 그림이랑 대상혁 사인이 다 가려짐 ㅜㅜㅜ 
","/mgallery/board/view/?id=mouse&no=654991&search_head=0&page=3
"
[💭일반],Vaxee pa 씹덕패드 퀄리티 ㅆㅅㅌㅊ,ㅇㅇ,"
만족감 5/5
","/mgallery/board/view/?id=mouse&no=654990&search_head=0&page=3
"
[💭일반],g304 사이드버튼 유격있는데 이것도 as 가능함?,ㅇㅇ,"
g102 쓰다가 사이드버튼 더블클릭 생겨서 버리고예전에 사둔 g304 꺼내서 쓰는데이놈은 또 사이드버튼 작동은 잘 되는데버튼이 뭔가 헐렁헐렁함 클릭 말고 살짝 건드려보면 삐걱거리는데 이것도 교체해줌?
","/mgallery/board/view/?id=mouse&no=654989&search_head=0&page=3
"
[💭일반],파이널마우스 이건 대단하네 ,zaunkoenig,"
스타라이트 전성비 미쳤는데 250mAh 였노
","/mgallery/board/view/?id=mouse&no=654988&search_head=0&page=3
"
[💭일반],래피드트리거 키보드 추천좀,ㅇㅇ,"
1.우팅 75배열 존버2.사슴 A75 구매3.헌츠맨 v3 TKL4.스실 에펙프로 TKL몇 번 ㄱ? 이유도 알려주시면....
","/mgallery/board/view/?id=mouse&no=654987&search_head=0&page=3
"
[💭일반],포론 그립테이프 써본사람있음?,ㅇㅇ,"
코패솦 살까 저거살까 고민중인데 둘다사본사람있나? 
","/mgallery/board/view/?id=mouse&no=654986&search_head=0&page=3
"
[💭일반],레이저 광축 스위치 <--- 클릭압 쎈 편임?,ㅇㅇ,"
바미니 (1세대 광축 스위치)에서 코브라 유선 (3세대) 넘어갈건데 아무 상관없겠지 
","/mgallery/board/view/?id=mouse&no=654985&search_head=0&page=3
"
[💭일반],지슈라 휠청소 납땜 필요함?,ㅇㅇ,"
휠 자꾸 튕겨서 에어건으로 속에 몇번 쏴주고 해봤는데 잘되는것같다가 결국 원상복구되는데 분해해서 청소를 해야할것같은데 납땜필요함?
","/mgallery/board/view/?id=mouse&no=654984&search_head=0&page=3
"
[💭일반],페브삼 확실히 야무지긴 하네,ㅇㅇ,"
G304랑은 비교도 안되는 무게네 ㅋㅋ좀 크다던데 나한텐 딱맞음그나저나 감촉은 너무 플라스틱스러운 느낌이네 이건 304가 낫다
","/mgallery/board/view/?id=mouse&no=654983&search_head=0&page=3
"
[💭일반],g703 3366센서인거 쓰는데,ㅇㅇ,"
게임이 ㅈㄴ 잘되는건 센서충들이 말하는 센서때문인가....? 얼마전에 바이퍼 유선 극찬한 마붕인데 그거보다 더 잘됨 ㄷㄷㄷㄷ 히어로센서꺼는 절대 아니었음...  - dc official App
","/mgallery/board/view/?id=mouse&no=654981&search_head=0&page=3
"
[💭일반],za13 비슷한거 m42 op1 x2h 중에 뭐임?,ㅇㅇ,"
 m42는 높등기준  손 대충 19정도인데 za13 팜으로 잡아서 잘썼엇음.... 
","/mgallery/board/view/?id=mouse&no=654980&search_head=0&page=3
"
[💭일반],하이퍼폴링 동글 케이블 a to c 아무거나 써도되냐,ㅇㅇ,"
동글 샀는데 기존에 쓰던 케이블은 고장났고 케이블 미포함이라 해서
","/mgallery/board/view/?id=mouse&no=654979&search_head=0&page=3
"
[💭일반],마린이 바실 v3 프로 쓰는데 충전이 느려진 것 같음,ㅇㅇ,"
충전독으로 무선 충전 해놓는데 걍 마우스 안 쓸 땐 항상 독 위에 올려놨었음오늘은 평소처럼 썼는데 갑자기 배터리가 없길래 한 5시간 동안 충전시켜놨는데 12% 정도 충전 됨분명히 원래 이렇게 느리진 않았을텐데 이런 것도 수리 맡겨야하나
","/mgallery/board/view/?id=mouse&no=654978&search_head=0&page=3
"
[💭일반],비누가 잠자리 보다 좋은건가??,ㅇㅇ,"
아니면 가성비인가??
","/mgallery/board/view/?id=mouse&no=654977&search_head=0&page=3
"
[💭일반],저소음 인코더도 따로있슴?,ㅇㅇ,"
횟수 관련된것밖에 검색에 안뜨는데 흠흠
","/mgallery/board/view/?id=mouse&no=654976&search_head=0&page=3
"
[💭일반],17 9.5 8 이  xe써도 됨?,ㅇㅇ,"
ㅈㄱㄴ 그립은 팜클인거 같음 클로나 
","/mgallery/board/view/?id=mouse&no=654975&search_head=0&page=3
"
[💭일반],302랑 바미니가 젤 잘맞았으면 치와와냐,ㅇㅇ,"
이거 말고 다른건 다 크거나 불편함
","/mgallery/board/view/?id=mouse&no=654974&search_head=0&page=3
"
[💭일반],아래 씝텐 배송 얼마나남았는지 물어본게이,ㅇㅇ,"
이정도 남았다 
","/mgallery/board/view/?id=mouse&no=654973&search_head=0&page=3
"
[💭일반],ㅋㅌ 잠자리 배송기록 올려줄 게이 있냐,ㅇㅇ,"
이 다음에 뭐뭐 남았지
","/mgallery/board/view/?id=mouse&no=654971&search_head=0&page=3
"
[💭일반],님들 마우스잡을때,ㅇㅇ,"
손바닥 끝부분라인이 바닥에 쓸리면서 마우스질하는거면마우스가 작은거에요? 그립의 문제인건가요?
","/mgallery/board/view/?id=mouse&no=654970&search_head=0&page=3
"
[💭일반],쏜나틱빨리!!!!,ㅇㅇ,"
 - dc official App
","/mgallery/board/view/?id=mouse&no=654969&search_head=0&page=3
"
[💭일반],지슈라 스위치도 OFF 시켜줘야하나요?,ㅇㅇ,"
컴퓨터 전원 종료시지슈라도 마우스 자체 off 해줘야되나요?아님 자동으로 절전모드? 같은 걸로 바뀌나요?몇년전에 노트북용 무선 마우스 건전지 폭발한 적이 있어서궁금해지네요..
","/mgallery/board/view/?id=mouse&no=654968&search_head=0&page=3
"
[💭일반],지슈라2 가격언제떡락함ㅇㅇㅇ,ㅇㅇ,"
살라공
","/mgallery/board/view/?id=mouse&no=654967&search_head=0&page=3
"
[💭일반],난 진짜 mz1 말고 다른마우스 적응이안되네,ㅇㅇ,"
람주미니도 그립감은좋은데 에임구려져서 엠젯1 잡으니 개같이 폼복귀 
","/mgallery/board/view/?id=mouse&no=654966&search_head=0&page=3
"
[💭일반],조위 유선은 lod 조절 안됨???,ㅇㅇ,"
조위 lod 조절 어쩌구 그러던데 다 무선 얘기였음???
","/mgallery/board/view/?id=mouse&no=654965&search_head=0&page=3
"
[💭일반],잠자리 오픈마켓 3만원대인데 맞냐??,ㅇㅇ,"
5만원이라 들었는대 왜이럼수상함
","/mgallery/board/view/?id=mouse&no=654964&search_head=0&page=3
"
[💭일반],5mm차이 체감 심함?,ㅇㅇ,"
102쓰다가 ec2 쓰다가 다시 102 쓰니까 엄청 낮게느껴지던데 
","/mgallery/board/view/?id=mouse&no=654963&search_head=0&page=3
"
[💭일반],xe 코어패드 컨트롤 쓰는사람 있음?,ㅇㅇ,"
순정 대비 미끄럽나?
","/mgallery/board/view/?id=mouse&no=654962&search_head=0&page=3
"
[💭일반],람주 원래 빌퀄 끝판왕임?,ㅇㅇ,"
유격 찌걱임 1도없고 단단하고 미쳤네 그냥 
","/mgallery/board/view/?id=mouse&no=654961&search_head=0&page=3
"
[💭일반],그냥 a5랑 moba 둘다 샀다,ㅇㅇ,"
a5가 지슈라랑 완전 미니지슈라 쉘이라 둘다삿음
","/mgallery/board/view/?id=mouse&no=654960&search_head=0&page=3
"
[💭일반],pa가 슬라이딩인가요 브레이킹인가요?,ㅇㅇ,"
ㅈㄱㄴ
","/mgallery/board/view/?id=mouse&no=654959&search_head=0&page=3
"
[💭일반],팜그립이 다른 그립보다 마우스 작은거 써야함?,ㅇㅇ,"
손바닥뒷부분은항상 패드에 붙어있음새끼랑 약지도 항상 사이드에 붙어있고지금 마우스도 좀 맘에 안드는데더 작은 마우스로 가야하나?아님 걍 쉘이 나랑 안맞나제일 만족했던 마우스는 로켓 콘퓨어맞나오울아이 인가 그거 나오기 전 세대 제품이 인생최고의 만족도였는데
","/mgallery/board/view/?id=mouse&no=654958&search_head=0&page=3
"
[💭일반],잠자리는 체고의 롤마우스야,맹공,"
빨리그마찍고 카스2 발로 모던3하러가야징 fps는 지슈라데브삼이젤좋구  롤은 바슈라 잠자리가 젤잘대  역시 fps는 꽉차서 안정감이잇어야하구  롤은 약간 작게잡히고 엉덩이 낮아서  손목이 일자로 펴져야해  
","/mgallery/board/view/?id=mouse&no=654957&search_head=0&page=3
"
[💭일반],손에서 시오후키하는데 씨ㅂ,ㅇㅇ,"
손풍기 틀어놔도 땀이 줄줄새는데 이거 어떡하냐ㅋㅋㅋ그립테이프하면 좀 나아짐?
","/mgallery/board/view/?id=mouse&no=654955&search_head=0&page=3
"
[💭일반],zippy 60m 내구성이 장난 아닌듯,ㅇㅇ,"
이친구 사용감 상당한거 중고로 사서 나도 꽤 오래 썻는데그땐 디바운스 같은 거 안건드리고 그냥 썻어서 뭐 잘 몰랐는데오랜만에 꺼내서 디바운스 0해봐도 덥클 안나네ㅋㅋ특히 우클 스위치는 걸림도 많이 죽었을정도로 사용감 상당함..나도 롤할때 썻고 전주인도 롤할때 쓴듯이정도면 수리할때 믿고 박을 수 있는 스위치인 것 같다..생각해보면 동일 스위치 사용한 스틸시리즈 라이벌도 덥클 났다는 걸 본적이 없긴함
","/mgallery/board/view/?id=mouse&no=654954&search_head=0&page=3
"
[💭일반],마우스 추천좀 해주세요,ㅇㅇ,"
1. 17.8cm2.10.6cm3.9cm 클로 그립인데 g102만 5번 사서 쓰는중인데 좀 상위버전것들 사려고하는데 추천좀해주세요.
","/mgallery/board/view/?id=mouse&no=654953&search_head=0&page=4
"
[💭일반],아 몰라 잠자리 하나 더 삼,Spectrum1,"
 - dc official App
","/mgallery/board/view/?id=mouse&no=654952&search_head=0&page=4
"
[💭일반],지슈라 화이트 최신주차 변색심함?,ㅇㅇ,"
교환 받았는데 쓸까 팔까...지슈라 화이트는 잘 관리해줘도 답 없냐?
","/mgallery/board/view/?id=mouse&no=654951&search_head=0&page=4
"
[💭일반],우팅 발송 자꾸 밀리네,마우스충,"
21-23에서 24-26까지 밀리네- dc official App
","/mgallery/board/view/?id=mouse&no=654950&search_head=0&page=4
"
[💭일반],패드 세로로 쓰는게 더 브레이킹함?,ㅇㅇ,"
ㅈㄱㄴ
","/mgallery/board/view/?id=mouse&no=654947&search_head=0&page=4
"
[💭일반],잠자리 여기와있는데..,ㅇㅇ,"
이제 시작이냐?여기서 한 7일잡으면되나..
","/mgallery/board/view/?id=mouse&no=654946&search_head=0&page=4
"
[💭일반],ttc 방진골드 60m 스위치 후기,ㅇㅇ,"
고무판떼기 끼워진게 고급스러워서 한번 써봤음살짝 클릭되는 지점이 깊은 느낌임 
","/mgallery/board/view/?id=mouse&no=654945&search_head=0&page=4
"
[💭일반],지슈라1에서 지슈라2 나온게 몇년만에 나온거임?,ㅇㅇ,"
텀 제법 길었음..?
","/mgallery/board/view/?id=mouse&no=654944&search_head=0&page=4
"
[💭일반],아티산제로vs새턴프로,ㅇㅇ,"
지금 데브삼인데 새턴프로엑솦 샀는데 잘맞거든일단 gsr se보단 더나음근데 아티산제로 엑솦도 비슷하다길래 욕심나는데살필요있을까?
","/mgallery/board/view/?id=mouse&no=654943&search_head=0&page=4
"
[💭일반],잠자리 마우스 휠튐 고치려면 뚜따하고 땜질해야함?,원썬의소리,"
유튭 검색해보니까 호호불거나 바람넣어서 센서에 먼지 털으라던데내껀 이걸로 해결안되네;
","/mgallery/board/view/?id=mouse&no=654942&search_head=0&page=4
"
[💭일반],HTX 통관,ㅇㅇ,"
여기서부터얼마나걸림?
","/mgallery/board/view/?id=mouse&no=654940&search_head=0&page=4
"
[💭일반],폴링레이트 차이 큼?,호엥,"
지슈라 샀는데 데스에더v3는 8k지원한다는데 평생 1000만 써봄
","/mgallery/board/view/?id=mouse&no=654939&search_head=0&page=4
"
[💭일반],잠자리 모바 후기,ㅇㅇ,"
경첩소리 쇠 긁는소리 클릭할때마다 나는거 엄청나게 열받음
","/mgallery/board/view/?id=mouse&no=654938&search_head=0&page=4
"
[💭일반],g303 온라인 최저가 얼마였음?,ㅇㅇ,"
3마넌 이하면 써보고싶은데 ㅋㅋ생긴건 마음에 듦 그립감은 노맘이겠지만 존내 궁금하네
","/mgallery/board/view/?id=mouse&no=654937&search_head=0&page=4
"
[💭일반],Akko 자석축 소프트웨어 또 터졌다,ㅇㅇ,"
벽돌사태때는 업데이트 안해서 넘어가서 싼맛에 나쁘지 않게 쓰고 있었는데이번에는 다른건 다 작동하는데 래피드트리거 키려고 커스터마이즈 모드로 바꾸기만 하면 키보드가 먹통이됨키 눌러보면 소프트웨어에 키 깊이는 인식이 되는데 그거 말고는 작동을 안함소프트웨어 버그는 아직도 수십갠데 고칠 버그는 안고치고 더 추가하고 있음진짜 키보드 부셔버리고 싶다.
","/mgallery/board/view/?id=mouse&no=654936&search_head=0&page=4
"
[💭일반],사슴 g65 예구한 형들 나 좀 도와줘 ㅠㅠ,ㅇㅇ,"
내 통관번호 복붙했는데 왜 이렇게 뜨는거야? 혹시 이름 때문인가? 예를 들어 홍길동이라 치면 고객명이 길동홍이라 영어로 써있긴 한데 이거 때문에 일치 안 한다 하는건가...?? 아는 형 있으면 도와줘ㅜㅠ
","/mgallery/board/view/?id=mouse&no=654931&search_head=0&page=4
"
[💭일반],코브라프로랑 람주 아틀라스미니 중 고민인데,ㅇㅇ,"
추천해줄수이씀?바미니가 인생 쉘임
","/mgallery/board/view/?id=mouse&no=654930&search_head=0&page=4
"
[💭일반],여기 글카 질문 받음?,ㅇㅇ,"
겜오씨랑 게임락 둘 중 뭘로 가는게 좋을 거 같음?각각 230만에 파는거 있으면 사면 됨?
","/mgallery/board/view/?id=mouse&no=654929&search_head=0&page=4
"
[💭일반],펄사>지슈라로 펄사 미만잡인데 왜 지랄임,ㅇㅇ,"
지금 타이거 아이스 도트 쓰고있고패드는 스카이패드 3.0쓰는데젝투스 도트가 타이거보다 내구성이나 슬라감이 더 좋음?이거 사면 되는거냐
","/mgallery/board/view/?id=mouse&no=654928&search_head=0&page=4
"
[💭일반],콩슈라 클릭압 피로감 있대서 고민하다가,ㅇㅇ,"
어차피 지금 g703 쓰는데 더블클릭 나는거 개좆같고  휠 튀는 것도 개미쳐서 몇 달 째 인터넷 창 스크롤 내릴 때 스크롤 바 붙잡으며 살고 있는데 이 정도면 콩슈라 사도 별 문제 없겠노  
","/mgallery/board/view/?id=mouse&no=654927&search_head=0&page=4
"
[💭일반],나는 홍대병 마우스가 끌려,레디언트가야쥥,"
+ 본가에 파마무 페가수스도 있는데파마무 쓰니까 어떤 마우스를 써도빌퀄은 ㅅㅌㅊ 인게상당히 좋은 세뇌임 ㅋㅋ- dc official App
","/mgallery/board/view/?id=mouse&no=654926&search_head=0&page=4
"
[💭일반],잠자리랑 비누중에 어떤게 g304에 가까움?,ㅇㅇ,"
g304쉘 좋아하고 만족하면서 쓰는데경량화된 마우스좀 써볼라고 둘중 하나 사보려하는게어떤게 g304랑 비슷할까?
","/mgallery/board/view/?id=mouse&no=654925&search_head=0&page=4
"
[💭일반],usb 2.0 / 3.0(파랑) /3.1(빨강) 꼽는거 차이 있어요?,ㅇㅇ,"
지금 쓰고 있는 마우스는 다모샥 m3 4k입니다
","/mgallery/board/view/?id=mouse&no=654924&search_head=0&page=4
"
[💭일반],람쏜은 미니 소식은 없우?,NVY,"
?  - dc official App
","/mgallery/board/view/?id=mouse&no=654923&search_head=0&page=4
"
[💭일반],u1 존버 vs 걍 s1 구매,ㅇㅇ,"
마우스 5개 써본 결과 s1 쉘로 졸업할 것 같음
","/mgallery/board/view/?id=mouse&no=654922&search_head=0&page=4
"
[💭일반],젝투스울글이랑 펄사슈글이랑 미끌림차이 심하냐,ㅇㅇ,"
최대한 미끄러운거 사고 싶은데 가격차이는 이빠이네 후..
","/mgallery/board/view/?id=mouse&no=654921&search_head=0&page=4
"
[💭일반],페브삼 충전할때 충전기 어댑터 이용함?,ㅇㅇ,"
아니면 걍 유선으로 쓰다가 충전되면 무선씀?
","/mgallery/board/view/?id=mouse&no=654920&search_head=0&page=4
"
[💭일반],에라이 펄브삼 미디움 먼저 나오고 미니 내년에 나오네,NVY,"
에라이 야발로마  - dc official App
","/mgallery/board/view/?id=mouse&no=654919&search_head=0&page=4
"
[💭일반],ㅋㅌ 잠자리 배송 현황,ㅇㅇ,"
10.9 주문10.16 발송10.18 평택세관 도착갤럼들 얘기 들어보니 인천항 걸림 ㅈ된다는뎅 금욜까지 받을수 있으려낭
","/mgallery/board/view/?id=mouse&no=654918&search_head=0&page=4
"
[💭일반],사슴 이거도 설정 해야됨?,ㅇㅇ,"
이거 해야됨?? 이거 위에거가 입력지점이랑 아래가 떼는지점인거 아님? 
","/mgallery/board/view/?id=mouse&no=654917&search_head=0&page=4
"
[💭일반],펄사가 해외에서 더 유명하다고?,ㅇㅇ,"
근데 그 해외가 어디임?서양쪽은 우리보다 손이 큰걸 생각하면 그쪽기준으로 펄사는 너무 작은 마우스 아닌가
","/mgallery/board/view/?id=mouse&no=654916&search_head=0&page=4
"
[💭일반],마갤본뒤로 마우스 4개나 삼,장군이,"
데스에더 v3 유선 잠자리 EC2 처음에 지슈라 카피쉘 맛보려고산 제닉스 gv air 그만사야될듯 다 잘 맞긴함 
","/mgallery/board/view/?id=mouse&no=654915&search_head=0&page=4
"
[💭일반],선생님들 잠자리 이런거 더블클릭 없나요??,ㅇㅇ,"
304 쓰는데 두개 다 이제 더블클릭 오고 하나는 사이드까지 더즐클릭증상 나와서 스트레스 이빠이 받네요 ㅜㅜ 
","/mgallery/board/view/?id=mouse&no=654914&search_head=0&page=4
"
[💭일반],G502X 쿠팡 64700,ㅇㅇ,"
해외직구랑 가격 비슷함
","/mgallery/board/view/?id=mouse&no=654913&search_head=0&page=4
"
[💭일반],도트 피트,ㅇㅇ,"
어떤거 사냐??추천좀
","/mgallery/board/view/?id=mouse&no=654912&search_head=0&page=4
"
[💭일반],m75 꼴리네,xehc,"
좁고 등 높은거 원했는데  - dc official App
","/mgallery/board/view/?id=mouse&no=654911&search_head=0&page=4
"
[💭일반],잠자리 모바 4.5면 괜춘??,만호갱,"
티몬에서 특가랍시고 올라왔던데  - dc official App
","/mgallery/board/view/?id=mouse&no=654910&search_head=0&page=4
"
[💭일반],g304 무소음교체 공방찾아요..,ㅇㅇ,"
추천좀..ㅠ 
","/mgallery/board/view/?id=mouse&no=654909&search_head=0&page=4
"
[💭일반],지슈라 그립테이프 질문있습니다,ㅇㅇ,"
다한증이라 손에 땀이많아 미끄러져 겜하기 불편한데그립테이프 써보는게 좋을까요?순정그립테이프 써볼까요 아니면 코어패드인가 뭔가 추천하는거 있던데 그거 사서 써볼까요?
","/mgallery/board/view/?id=mouse&no=654908&search_head=0&page=4
"
[💭일반],알리 예상배송일 10월31일이면 그때 도착하는거임?,ㅇㅇ,"
아니면 그때 보낸다는건가..
","/mgallery/board/view/?id=mouse&no=654907&search_head=0&page=4
"
[💭일반],"아티산 제로, 아컨2랑 아컨플 웨이브 비교했을 때 어떰?",ㅇㅇ,"
【슬라】(오른쪽 갈수록 슬라)       아컨2 > 제로 > 아컨웨 이런식으로 알려줄 수 있나?  - dc official App
","/mgallery/board/view/?id=mouse&no=654906&search_head=0&page=4
"
[💭일반],저번에 알리에 잠자리 잘못올라온거,KimPig,"
2달러 동글 사놨었는데 취소하라고 왔었는데 2달러라 귀찮아서 안했더니만 뻥송장 등록해놨네 ㅋㅋㅋ 2달러 74일뒤에 환불 받을예정~  - dc official App
","/mgallery/board/view/?id=mouse&no=654905&search_head=0&page=4
"
[💭일반],피트 타이거랑 코패중 뭐사지,ㅇㅇ,"
음- dc official App
","/mgallery/board/view/?id=mouse&no=654904&search_head=0&page=4
"
[💭일반],형들 울x 222 면 5000개 안에 못들어???,바이퍼,"
으잉?
","/mgallery/board/view/?id=mouse&no=654903&search_head=0&page=4
"
[💭일반],쌈무쓰다가 지슈라 쓰니까 총 존나 안맞노,근기견,"
근데 지슈라가 진짜 가볍긴한가보다 쌈무쓰면 손목아픔 
","/mgallery/board/view/?id=mouse&no=654902&search_head=0&page=4
"
[💭일반],아티산 씨이발거 배송 언제오냐,ㅇㅇ,"
제로랑 오츠 엑솦 샀는데 둘 다 소식도 없네 
","/mgallery/board/view/?id=mouse&no=654901&search_head=0&page=4
"
[💭일반],g302 apex 쓰고싶은데 어디서팜?,ㅇㅇ,"
ㅈㄱㄴ
","/mgallery/board/view/?id=mouse&no=654900&search_head=0&page=4
"
[💭일반],비누 z2는 대체 언제나옴?,ㅇㅇ,"
10월안에 나온다는데 10월 중순에 접어들었는데 나올 기미가 없누
","/mgallery/board/view/?id=mouse&no=654899&search_head=0&page=4
"
[💭일반],"그냥 아컨2 블랙, 아컨2 사쿠라 뭐가 더 슬라함?",ㅇㅇ,"
ㅈㄱㄴ 아컨 시리즈 살 건데 잘 모르겠음  - dc official App
","/mgallery/board/view/?id=mouse&no=654898&search_head=0&page=4
"
[💭일반],게이밍 헤드셋 3대장 알려주라,ㅇㅇ,"
가격은 25정도까지 생각중인데 이어폰쓰니까 뭔가 상하소리구분이 안되서 헤드셋사려고
","/mgallery/board/view/?id=mouse&no=654897&search_head=0&page=4
"
[💭일반],파마무 쓰는 사람 피트 머씀?,ㅇㅇ,"
사제피트 추천할만한거 있음?- dc official App
","/mgallery/board/view/?id=mouse&no=654894&search_head=0&page=5
"
[💭일반],g705 vs 잠자리 f1 moba 4k,ㅇㅇ,"
오늘 잠자리 4k moba f1 주문했는데로지텍 g705 할인하더라 뭐가 더 나음?
","/mgallery/board/view/?id=mouse&no=654892&search_head=0&page=5
"
[💭일반],콩슈라 30만원 뭔데 ㅅㅂ,ㅇㅇ,"
502x 사려다가 걍 콩슈라 사려고 했는데 가격 지랄났노 
","/mgallery/board/view/?id=mouse&no=654890&search_head=0&page=5
"
[💭일반],ax무선 70그람대라고??,ㅇㅇ,"
경쟁모드+클릭goat ax냐가벼운 쏜이냐미추어버리겠네~
","/mgallery/board/view/?id=mouse&no=654889&search_head=0&page=5
"
[💭일반],여기저기서,ㅇㅇ,"
좆소 너나 할거 없이 비대칭 내면로지텍이 코웃음 치듯이703 슈라 내지 않을까??제발
","/mgallery/board/view/?id=mouse&no=654887&search_head=0&page=5
"
[💭일반],잠자리 쓰는 프로 누구누구있음?,ㅇㅇ,"
카르페가 이번에 잠자리로 바꾸긴 했던데 이 선수 말곤 없음?
","/mgallery/board/view/?id=mouse&no=654886&search_head=0&page=5
"
[💭일반],여름보다 손에 땀이 많이남,ㅇㅇ,"
나만 그런가 게임도중에 손 땀닦느라 집중이안돼- dc official App
","/mgallery/board/view/?id=mouse&no=654885&search_head=0&page=5
"
[💭일반],이거 키보드 배열 두개 뭔차이인지 알려주실분,온노기,"
몰루 
","/mgallery/board/view/?id=mouse&no=654884&search_head=0&page=5
"
[💭일반],PA 살만함?,ㅇㅇ,"
ㄱ ㅡ씹덕 패드 사볼려고 하는데아님 다른거 사는게 더 낫나?
","/mgallery/board/view/?id=mouse&no=654883&search_head=0&page=5
"
[💭일반],GSR SE랑 비슷한 패드 없음?,ㅇㅇ,"
GSR-SE 루즈 쓰는데 너무 비싼데PA가 답인가
","/mgallery/board/view/?id=mouse&no=654882&search_head=0&page=5
"
